"Program","Year","Geo.Level","State","County","Region","Crop","Measurement","Type","Value"
"CENSUS",2022,"COUNTY","MISSOURI","GREENE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","GREENE",NA,"STRAWBERRIES","ACRES GROWN",NA,6
"CENSUS",2022,"COUNTY","MISSOURI","GREENE",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","GREENE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,13
"CENSUS",2022,"COUNTY","MISSOURI","GREENE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,13
"CENSUS",2022,"COUNTY","MISSOURI","GREENE",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","LAWRENCE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","LAWRENCE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","LAWRENCE",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","LAWRENCE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","MISSOURI","LAWRENCE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","MISSOURI","LAWRENCE",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","MISSOURI","MCDONALD",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","MCDONALD",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","MCDONALD",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","MCDONALD",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","NEWTON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","NEWTON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","NEWTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","NEWTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","BATES",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","BATES",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","BATES",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","MISSOURI","BATES",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","MISSOURI","CASS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","CASS",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","CASS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","MISSOURI","CASS",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","MISSOURI","JACKSON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","JACKSON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","JACKSON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","JACKSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","MISSOURI","JACKSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,9
"CENSUS",2022,"COUNTY","MISSOURI","JACKSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","MISSOURI","JOHNSON",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","JOHNSON",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","MISSOURI","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","MISSOURI","LAFAYETTE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","LAFAYETTE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MISSOURI","LAFAYETTE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","LAFAYETTE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","VERNON",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","VERNON",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","MISSOURI","VERNON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","MISSOURI","VERNON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,8
"CENSUS",2022,"COUNTY","MISSOURI","VERNON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,9
"CENSUS",2022,"COUNTY","MISSOURI","VERNON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","MONTANA","BROADWATER",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","BROADWATER",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","BROADWATER",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","MONTANA","BROADWATER",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","MONTANA","CASCADE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","CASCADE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","CASCADE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","MONTANA","CASCADE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","MONTANA","FLATHEAD",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","MONTANA","FLATHEAD",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","MONTANA","FLATHEAD",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","MONTANA","FLATHEAD",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,5
"CENSUS",2022,"COUNTY","MONTANA","LAKE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","LAKE",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","MONTANA","LAKE",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","LAKE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","MONTANA","LAKE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","MONTANA","LAKE",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","MONTANA","MISSOULA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","MISSOULA",NA,"STRAWBERRIES","ACRES GROWN",NA,3
"CENSUS",2022,"COUNTY","MONTANA","MISSOULA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","MISSOULA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,12
"CENSUS",2022,"COUNTY","MONTANA","MISSOULA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,12
"CENSUS",2022,"COUNTY","MONTANA","MISSOULA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","MONTANA","RAVALLI",NA,"STRAWBERRIES","ACRES BEARING",NA,2
"CENSUS",2022,"COUNTY","MONTANA","RAVALLI",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","MONTANA","RAVALLI",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,8
"CENSUS",2022,"COUNTY","MONTANA","RAVALLI",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,8
"CENSUS",2022,"COUNTY","MONTANA","PARK",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","PARK",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","PARK",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","MONTANA","PARK",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","MONTANA","GALLATIN",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","GALLATIN",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","MONTANA","GALLATIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","MONTANA","GALLATIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","BUFFALO",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","BUFFALO",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","BUFFALO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","BUFFALO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","BUTLER",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","BUTLER",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","BUTLER",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","BUTLER",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","CASS",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","CASS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","CASS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","CASS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","DOUGLAS",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","DOUGLAS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","DOUGLAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","DOUGLAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","LANCASTER",NA,"STRAWBERRIES","ACRES BEARING",NA,4
"CENSUS",2022,"COUNTY","NEBRASKA","LANCASTER",NA,"STRAWBERRIES","ACRES GROWN",NA,4
"CENSUS",2022,"COUNTY","NEBRASKA","LANCASTER",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,11
"CENSUS",2022,"COUNTY","NEBRASKA","LANCASTER",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,11
"CENSUS",2022,"COUNTY","NEBRASKA","PLATTE",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","NEBRASKA","PLATTE",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","NEBRASKA","PLATTE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","NEBRASKA","PLATTE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,5
"CENSUS",2022,"COUNTY","NEBRASKA","SARPY",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","SARPY",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","SARPY",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","NEBRASKA","SARPY",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","NEBRASKA","SEWARD",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","SEWARD",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","SEWARD",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","SEWARD",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","SEWARD",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","SEWARD",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","BURT",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","BURT",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","BURT",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","BURT",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","CHEYENNE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","CHEYENNE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","CHEYENNE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","NEBRASKA","CHEYENNE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","NEBRASKA","GAGE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","GAGE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","GAGE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","GAGE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","NEBRASKA","JEFFERSON",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","NEBRASKA","JEFFERSON",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","NEBRASKA","JEFFERSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","NEBRASKA","JEFFERSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,5
"CENSUS",2022,"COUNTY","NEBRASKA","JOHNSON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","JOHNSON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","JOHNSON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","NEBRASKA","OTOE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","OTOE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEBRASKA","OTOE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","NEBRASKA","OTOE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","NEVADA","LYON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEVADA","LYON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEVADA","LYON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","NEVADA","LYON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","NEVADA","CLARK",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEVADA","CLARK",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEVADA","CLARK",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","NEVADA","CLARK",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","NEVADA","NYE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEVADA","NYE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEVADA","NYE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","NEVADA","NYE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","BELKNAP",NA,"STRAWBERRIES","ACRES BEARING",NA,7
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","BELKNAP",NA,"STRAWBERRIES","ACRES GROWN",NA,9
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","BELKNAP",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","BELKNAP",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,11
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","BELKNAP",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,15
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","BELKNAP",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,7
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CARROLL",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CARROLL",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CARROLL",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CARROLL",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CHESHIRE",NA,"STRAWBERRIES","ACRES BEARING",NA,5
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CHESHIRE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CHESHIRE",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CHESHIRE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,9
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CHESHIRE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,9
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","CHESHIRE",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","COOS",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","COOS",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","COOS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","COOS",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,6
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","GRAFTON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","GRAFTON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","GRAFTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","GRAFTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","HILLSBOROUGH",NA,"STRAWBERRIES","ACRES BEARING",NA,48
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","HILLSBOROUGH",NA,"STRAWBERRIES","ACRES GROWN",NA,48
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","HILLSBOROUGH",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,21
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","HILLSBOROUGH",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,21
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","MERRIMACK",NA,"STRAWBERRIES","ACRES BEARING",NA,18
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","MERRIMACK",NA,"STRAWBERRIES","ACRES GROWN",NA,31
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","MERRIMACK",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,13
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","MERRIMACK",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,7
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","MERRIMACK",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,14
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","MERRIMACK",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,11
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","ROCKINGHAM",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","ROCKINGHAM",NA,"STRAWBERRIES","ACRES GROWN",NA,20
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","ROCKINGHAM",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","ROCKINGHAM",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,14
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","ROCKINGHAM",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,16
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","ROCKINGHAM",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","STRAFFORD",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","STRAFFORD",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","STRAFFORD",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","STRAFFORD",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,7
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","STRAFFORD",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,7
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","STRAFFORD",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","SULLIVAN",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","SULLIVAN",NA,"STRAWBERRIES","ACRES GROWN",NA,12
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","SULLIVAN",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","SULLIVAN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,10
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","SULLIVAN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,10
"CENSUS",2022,"COUNTY","NEW HAMPSHIRE","SULLIVAN",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","NEW JERSEY","BURLINGTON",NA,"STRAWBERRIES","ACRES BEARING",NA,26
"CENSUS",2022,"COUNTY","NEW JERSEY","BURLINGTON",NA,"STRAWBERRIES","ACRES GROWN",NA,27
"CENSUS",2022,"COUNTY","NEW JERSEY","BURLINGTON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","NEW JERSEY","BURLINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,8
"CENSUS",2022,"COUNTY","NEW JERSEY","BURLINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,12
