Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Fruit,Category,Item,Metric,Value,CV (%),Use,Name,Code
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.065,NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.26,NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFAC F727,727
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS MBI 600,600
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,747
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BACILLUS PUMILUS,6485
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,BLAD,30006
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.021,NA,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.506,NA,FUNGICIDE,BOSCALID,128008
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,113
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,14.256,NA,FUNGICIDE,CAPTAN,81301
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,COPPER OCTANOATE,23306
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.031,NA,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.591,NA,FUNGICIDE,CYPRODINIL,288202
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.974,NA,FUNGICIDE,FENHEXAMID,90209
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.394,NA,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.254,NA,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.202,NA,FUNGICIDE,FLUXAPYROXAD,138009
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,ISOFETAMID,270000
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.566,NA,FUNGICIDE,MEFENOXAM,113502
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.237,NA,FUNGICIDE,MYCLOBUTANIL,128857
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.35,NA,FUNGICIDE,PENTHIOPYRAD,90112
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.183,NA,FUNGICIDE,POLYOXIN D ZINC SALT,230000
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,10.775,NA,FUNGICIDE,POTASSIUM BICARBON.,73508
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.14,NA,FUNGICIDE,PROPICONAZOLE,122101
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.23,NA,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.989,NA,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.139,NA,FUNGICIDE,QUINOLINE,55459
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,STREPTOMYCES LYDICUS,6327
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,17.216,NA,FUNGICIDE,SULFUR,77501
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.056,NA,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.815,NA,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,5.029,NA,FUNGICIDE,THIRAM,79801
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.249,NA,FUNGICIDE,TRIFLOXYSTROBIN,129112
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.461,NA,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,CARFENTRAZONE-ETHYL,128712
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.099,NA,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,GLYPHOSATE POT. SALT,103613
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,NAPROPAMIDE,103001
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.388,NA,HERBICIDE,OXYFLUORFEN,111601
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,PARAQUAT,61601
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,1.357,NA,HERBICIDE,PENDIMETHALIN,108501
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.025,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.453,NA,INSECTICIDE,ACEQUINOCYL,6329
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.184,NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.048,NA,INSECTICIDE,AZADIRACHTIN,121701
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BEAUVERIA BASSIANA,128924
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.872,NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.191,NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT KURSTAK ABTS-1857,1857
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT KURSTAKI ABTS-351,351
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT KURSTAKI EG7841,7841
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT KURSTAKI SA-11,11
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT SUB AIZAWAI GC-91,91
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,BUPROFEZIN,275100
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BURKHOLDERIA A396 CELLS & MEDIA,396
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,CANOLA OIL,11332
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.107,NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,4
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.145,NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.283,NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,DIAZINON,57801
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,ETOXAZOLE,107091
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,FENBUTATIN-OXIDE,104601
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.251,NA,INSECTICIDE,FENPROPATHRIN,127901
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.121,NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.16,NA,INSECTICIDE,FLONICAMID,128016
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.245,NA,INSECTICIDE,FLUPYRADIFURONE,122304
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,HELICOVERPA ZEA NPV,107300
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.253,NA,INSECTICIDE,HEXYTHIAZOX,128849
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.602,NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,2.443,NA,INSECTICIDE,MALATHION,57701
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.219,NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,1.076,NA,INSECTICIDE,NALED,34401
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,1.159,NA,INSECTICIDE,NEEM OIL,25006
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,2.57,NA,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.168,NA,INSECTICIDE,NOVALURON,124002
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,PETROLEUM DISTILLATE,63503
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,PIPERONYL BUTOXIDE,67501
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,POTASSIUM SALTS,79021
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.067,NA,INSECTICIDE,PYRETHRINS,69001
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,PYRIDABEN,129105
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,PYRIPROXYFEN,129032
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.117,NA,INSECTICIDE,SPINETORAM,110007
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.126,NA,INSECTICIDE,SPINOSAD,110003
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.274,NA,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.088,NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.1,NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFAC F727,727
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS MBI 600,600
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.6,NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,747
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BACILLUS PUMILUS,6485
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.3,NA,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BLAD,30006
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.3,NA,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.4,NA,FUNGICIDE,BOSCALID,128008
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,113
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,8.6,NA,FUNGICIDE,CAPTAN,81301
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,COPPER OCTANOATE,23306
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.3,NA,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.8,NA,FUNGICIDE,CYPRODINIL,288202
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.6,NA,FUNGICIDE,FENHEXAMID,90209
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.8,NA,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2,NA,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.2,NA,FUNGICIDE,FLUXAPYROXAD,138009
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,ISOFETAMID,270000
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.2,NA,FUNGICIDE,MEFENOXAM,113502
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2.3,NA,FUNGICIDE,MYCLOBUTANIL,128857
SURVEY,2021,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.3,NA,FUNGICIDE,PENTHIOPYRAD,90112
