Program,Year,Period,Week_Ending,Geo_Level,State,State_ANSI,Region,Commodity,Data_Item,Domain,Domain_Category,Value
CENSUS,2022,YEAR,NA,STATE,ARIZONA,04,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,9
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,05,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,116
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,05,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,128
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,05,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,12
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,05,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,71
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,05,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,80
CENSUS,2022,YEAR,NA,STATE,ARKANSAS,05,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,24
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),138
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),370
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),46
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),165
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),676
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),409
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),27
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),438
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),38
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),40
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),169
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,720
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),189
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),74
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),114
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),36
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),47
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),52
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),114
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,626
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),212
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),76
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),114
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),36
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),47
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),52
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),114
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,651
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),32
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),22
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),10
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),1
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),3
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),9
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),8
CENSUS,2022,YEAR,NA,STATE,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,85
CENSUS,2022,YEAR,NA,STATE,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,STATE,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,30
CENSUS,2022,YEAR,NA,STATE,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,20
CENSUS,2022,YEAR,NA,STATE,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,39
CENSUS,2022,YEAR,NA,STATE,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,64
CENSUS,2022,YEAR,NA,STATE,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,27
CENSUS,2022,YEAR,NA,STATE,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,119
CENSUS,2022,YEAR,NA,STATE,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,156
CENSUS,2022,YEAR,NA,STATE,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,37
CENSUS,2022,YEAR,NA,STATE,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,97
CENSUS,2022,YEAR,NA,STATE,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,128
CENSUS,2022,YEAR,NA,STATE,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,44
CENSUS,2022,YEAR,NA,STATE,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,27
CENSUS,2022,YEAR,NA,STATE,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,14
CENSUS,2022,YEAR,NA,STATE,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,16
CENSUS,2022,YEAR,NA,STATE,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),8
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),131
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),8
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),180
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),469
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),131
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),45
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),76
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,249
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),54
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),82
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),38
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),22
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),43
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),19
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),22
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,280
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),54
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),82
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),38
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),22
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),43
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),19
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),22
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,280
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),2
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),4
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),3
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),3
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),5
CENSUS,2022,YEAR,NA,STATE,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,17
CENSUS,2022,YEAR,NA,STATE,GEORGIA,13,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,249
CENSUS,2022,YEAR,NA,STATE,GEORGIA,13,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,269
CENSUS,2022,YEAR,NA,STATE,GEORGIA,13,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,21
CENSUS,2022,YEAR,NA,STATE,GEORGIA,13,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,121
CENSUS,2022,YEAR,NA,STATE,GEORGIA,13,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,150
CENSUS,2022,YEAR,NA,STATE,GEORGIA,13,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,41
CENSUS,2022,YEAR,NA,STATE,HAWAII,15,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,HAWAII,15,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,STATE,HAWAII,15,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,HAWAII,15,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,STATE,HAWAII,15,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,11
CENSUS,2022,YEAR,NA,STATE,HAWAII,15,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,STATE,IDAHO,16,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,30
CENSUS,2022,YEAR,NA,STATE,IDAHO,16,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,32
CENSUS,2022,YEAR,NA,STATE,IDAHO,16,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,STATE,IDAHO,16,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,72
CENSUS,2022,YEAR,NA,STATE,IDAHO,16,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,78
CENSUS,2022,YEAR,NA,STATE,IDAHO,16,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,STATE,ILLINOIS,17,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,175
CENSUS,2022,YEAR,NA,STATE,ILLINOIS,17,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,208
CENSUS,2022,YEAR,NA,STATE,ILLINOIS,17,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,33
CENSUS,2022,YEAR,NA,STATE,ILLINOIS,17,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,154
CENSUS,2022,YEAR,NA,STATE,ILLINOIS,17,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,184
CENSUS,2022,YEAR,NA,STATE,ILLINOIS,17,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,52
CENSUS,2022,YEAR,NA,STATE,INDIANA,18,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,220
CENSUS,2022,YEAR,NA,STATE,INDIANA,18,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,262
CENSUS,2022,YEAR,NA,STATE,INDIANA,18,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,41
CENSUS,2022,YEAR,NA,STATE,INDIANA,18,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,223
